id,text,domain,category,FinalOff,FinalCB
1.29E+18," اللهم انصر أهل فلسطين ، وانصر من نصرهم ، واخذل من خذلهم",News,Racial,no,no
1.29E+18, اللهم انصر و اعز الاسلام و المسلمين ♥ ️ اينما كانوا,News,Racial,no,no
1.29E+18, اللهم اني ابراء اليك من فعلهم واني لا املك من الامر شي وانهم عبادك وان امرهم بين يديك واليك فكفي المسلمين شرهم,News,Racial,no,no
1.29E+18, اللهم اني ابرئ ممن وضع يده مع يد من حارب الله ورسوله وقتل عبادك المسلمين ودنس بيتاً من بيوتك,News,Racial,no,no
1.29E+18, اللهم اهلك المتامرين على الاسلام والمسلمين,News,Racial,no,no
1.29E+18, اللهم إن أستاذنا و حبيبنا أبا عبد الله الدكتور قد مسه الضر و أنت أرحم الراحمين ... اللهم اشفه شفاء لا يغادر سقما,News,Racial,no,no
1.31E+18," اللهم إنا نشهدك ونشهد ملائكتك وحملة عرشك ، إنا نبايع معالي سمو الامير على السمع والطاعة في المنشط والمكره ، وأن لا ننزع يداً من طاعة ، والله على ما نقول شهيد . قال صلى الله عليه وسلم : "" ومن مات وليس في عنقه بيعة مات مِيتة جاهلية "" رواه مسلم",News,Racial,no,no
1.29E+18, اللهم أصلح حال البلدان العربية,News,Racial,no,no
1.29E+18," اللهم أنزل شفاءك على من مسّه الضّر وأجبر من انهكه الوجع ، اللهم اشفِ وعافِ والدي ومرضى المسلمين ❤ ️",News,Racial,no,no
1.29E+18, اللهم أنصر من نصر الإسلام والمسلمين وأذل من يزعم انه ناصر للمسلمين وخيب سعيه,News,Racial,no,no
1.31E+18, اللهم بلغنا قطع البث التلفزيوني ونسمع بعده احلي خبر يمكن يتسمع يارب نسمعه غير فاقدين ولا مفقودين اللهم امين 🙏,News,Racial,no,no
1.31E+18, اللهم زد وبارك ! مقتل 3 عناصر من الحرس الثوري بهجوم جنوب شرقي المنطقة - RT Arabic,News,Racial,no,no
1.29E+18, اللهم صل وسلم علي حبيبنا وشفيعنا ونبينا محمد بن عبد الله ﷺ,News,Racial,no,no
1.29E+18, اللهم لك الحمد حتى ترضى ولك الحمد إذا رضيت ولك الحمد بعد الرضاء الله يكتب الخير لاخوتنا الفلسطينيين وينصرهم,News,Racial,no,no
1.29E+18," اللي يقولون احنا مالنا فالقضيه ، كونك مسلم عربي معناته لك فالقضيه ونص واللي قاعد يحصل عار علينا كلنا كعرب .. أستحوا على دمكم !",News,Racial,yes,yes
1.31E+18, الليلة ليلة خيانة .. المطبع خائن العدو الصهيوني عدو .. ومغتصب ارض عربية اسلامية رسميا,News,Racial,yes,yes
1.31E+18, الليلة مناظرة ( X ) 9 مساءً توقيت شرق أمريكا 2 فجر الأربعاء توقيت غرينتش 4 فجر الأربعاء توقيت الكويت,News,Racial,no,no
1.31E+18, المانيا متورطة في تصدير السلاح الذي يسببه تم قتل المدنيين في ليبيا ! @USERNAME  @USERNAME  @USERNAME ,News,Racial,yes,no
1.31E+18, المحلل السياسي حمدان الشهري : إيران تضمر الشر ل السعودية ـ ويصعب الثقة فيها .. وكلمة خادم الحرمين الشريفين أمام الأمم المتحدة تناولت دورها التخريبي,News,Racial,yes,yes
1.31E+18," المحلل العسكري عبد الناصر العايد : استخدام للمسيرات والمرتزقة في حربها الرابعة بـ يحقق لـ دعاية شعبوية مع عجزه عن تحقيق "" الوهم العثماني """,News,Racial,no,no
1.31E+18, المدرعات تغزو شوارع المقهورة المخروسة مع اقتراب العشرون من سبتمبر . ما أجبنك وأخزاك يا نذل يا خسيس .,News,Racial,yes,yes
1.31E+18, المرصد السوري لحقوق الانسان : داعش قتل 85 من النظام والميليشيات الموالية له خلال شهر جنوب,News,Racial,no,no
1.31E+18, المسلمون لا يطبقون اسلامهم كما يجب لذالك تجدهم يقاتلون بعضهم بعض لو اتبعوا ماورد في القرآن الكريم وما ورد عن الرسول محمد صلى الله عليه وسلم ) لذالك تجدنا نعادي اليهود ونكرهم سوا خرجوا من فلسطين او لم يخرجون,News,Racial,no,no
1.31E+18, المشكلة ليست فقط سلاح المشكلة هي تواطؤ دولي و تخاذل عربي و منذ 40 عام على حتى ينجح مشروع و تحتل اول عاصمة عربية و بعدها تسقط الدول العربية بيد ايران فقط وقفت مع لبنان بصدق لكن الكثير من السياسين خونة فضلوا مصالحهم الشخصية على حساب لبنان,News,Racial,yes,yes
1.29E+18," المضحك المبكي كل واحد جالس بقصره وبدولته ويعطي "" دولة فلسطين "" لعيال الحرام الصهاينه كذا عادي ! ويشوفون من حقهم شفيكم",News,Racial,yes,yes
1.31E+18, المطلوب حرق بيروت وعدم قدرة لبنان على الاستيراد والتصدير الا برقابة دولة وصايه فهياهات والف هيهات ان نرضخ او ننكسر,News,Racial,no,no
1.31E+18, المغزى من كلامي انه شو ما صار البلد هاي رح تضل دوله طمعانه بالقرش وزي حالة احمد رح نشوف كتير طول ما البلد ما حسنت حالها ومن وضعها وهات اللي يسمع يا خال . الله يرحمك ويغفرلك ويعوض اهلك ويصبرهم .,News,Racial,no,no
1.31E+18, المفروض ان يفتحوا حرية الديانات في لا تجبرون احد علي الاسلام ثم تعلق زوجته بالاسلام فلا تعد اليه او تتزوج . او يوفقا في الاخره .. الديانة مسلم او بدون ديانه .,News,Racial,no,no
1.31E+18, المكان : قرية بحر البقر-مركز الحسينية-الشرقية-مصر الحدث : قصف العدو لمدرسة ابتدائية خلفت ٣٠ شهيد ( اطفال ) واصابة آخرين ويجي شوية دول خو * ات يقولك سلام ويعيط,News,Racial,no,yes
1.31E+18," الممثل السوداني السوري اللطيف جدا "" ياسر عبد اللطيف "" في ذمة الله ، عزائي لاهلهو أصدقائه و محبيه .",News,Racial,no,no
1.29E+18, الممثل الهندي يلتقي معجبيه في التركية خلال زيارتها على هامش تفقده مكان تصوير مشاهد من فيلم له,News,Racial,no,no
1.29E+18, المملكة العربية السعودية تمدُ يدَ العون للعاصمة اللبنانية عبر ناقلها الوطني,News,Racial,no,no
1.31E+18, المناظرة في أمريكا بين و في الوقت الي فيه عبيد الأمريكان يرتجفون في قصورهم من يكون ولي أمرهم الجديد,News,Racial,yes,yes
1.31E+18, المندوب الدائم لـ لدى في جنيف السفير عبيد الزعابي يلقي كلمة الدولة أمام الدورة 45 لمجلس حقوق الإنسان في إطار النقاش العام بشأن حالة حقوق الإنسان في والأراضي العربية المحتلة الأخرى,News,Racial,no,no
1.31E+18," المواطن الكويتي السيد "" محمد عواض الوسمي "" يدعم بوضع نصب لخريطة فلسطين أمام منزله في منطقة صباح الناصر في دولة الشقيقة .. كل التقدير والحب لمن يرفض التطبيع",News,Racial,no,no
1.29E+18, الموضوع موضوع إنسانية قبل ما يكون دولة آلاف الفلسطينيين يتهجرو ويتعرضو للاضهاد من بلدهم,News,Racial,no,no
1.31E+18," الناس يفهمون جو .. "" على مدى 47 سنة لم تُنجز شيئاً "" . الفاجر الداعر ترامب قصف الغبي بايدن 🤣",News,Racial,yes,yes
1.31E+18, النائب ابراهيم النفيعي يستلم برقية شكر من خادم الحرمين الشريفين,News,Racial,no,no
1.31E+18, النائب د . عبد الكريم الكندري يعلن سحب طلب عدم التعاون المقدم اتجاه رئيس مجلس الوزراء وذلك بالتنسيق مع مقدمي الطلب تقديراً للظرف الذي تمر به وفي ظل هذا المنعطف الجديد وتطلعاً للمستقبل مع التأكيد على المكتسبات الدستوريةوضرورة معالجة ما جاء في محاور الاستجواب من قبل الحكومة,News,Racial,no,no
1.31E+18, النداء النهائي والاخير لرحلة رقم ١٤٧٦ والتي سوق تقلع بمشيئة الله من مطار الدوحة والمتجهة الى مطار الملك عبد العزيز بجدة على الاخوة لاعبي سرعة التوجه للبوابات استعداد لصعود الطائرة,News,Racial,no,no
1.31E+18, النظافة والجمال عنوان المسلم ... ولا أتصور أن شخص مسلم يؤمن بالله واليوم الآخر أن يغفل عن مثل هذه الأمور مطلقا .,News,Racial,no,no
1.31E+18, النعرات .. طُعمٌ يهودي .. يزكيه منافق .. ويزدرده جاهل ! عبر @USERNAME  .,News,Racial,yes,no
